,isEdited,rating,date,review,userName,title
1102,False,5,2020-02-02 19:36:59,"99% of clothes in my wardrobe are from ASOS, I just love the clothes/selection they have to offer. Their clothes are good value for money and fit very well. Would highly recommend this app for a good outfit for any occasion",_charlie_w,Addictive
1103,False,5,2019-12-07 12:05:42,"Always delivered when expected, all Asos own brand items have been great quality and returns and queries processed or answered quickly and easily. Use the app all the time, a great service overall, thanks!",DRIVED50,Always great service!
1104,False,5,2019-10-02 12:34:20,Absolutely love the clothes from here. I’m a plus size and have never found anything that fits me truly and priced well too. I’m addicted! Everything I have ordered has always fit perfectly and is very well made.,shez.s82,5 star
1105,False,5,2019-06-22 18:27:27,"When you are on the app trying to log in, the robot click the pictures part is a disgrace I mean how many pictures do I actually have to click to get logged on! Poor show ASOS",hevtvxina,Signing in
1106,False,5,2018-12-16 23:06:52,"The best website on earth. Easy to use, always reliable and over the years I have been ordering I have never had any issues with my purchases. Thank you for being my innovative fashion bible!",rosiedinnigan88,You could call me as ASOS addict
1107,False,5,2018-11-26 19:58:45,"I’ve used ASOS for a very long time now and it’s my go 2 app when I need something quick. I love the next day delivery, the variation of brands and how there’s always loads of discounts and offers on. I look elsewhere but always come back to ASOS.",Hailey1811,My fave!
1108,False,5,2018-11-06 20:35:26,Literally asos is the best online shop ever! So easy they’ve got everything on there whatever the occasion you will definitely find what you want! And vouchers is really good aswell love the fact that you get discount on your birthday it’s just amazing!,Luket Hongsa,I absolutely love asos!!!
1109,False,5,2018-10-26 13:39:08,"Love Asos and everything they have to offer. Love how you can see the models wearing the clothes, it helps a lot. Would be good to get a review of each item of clothes to see what other buyers thought of fit etc. Love the gift/lifestyle section also.",B1209,Fav app
1110,False,5,2018-07-16 22:06:53,I love ASOS I use it all the time to shop but the app makes it soooo much easier and better because it comes up with added extras such as looks they think you will like which are always what I end up buying as well as cheap!,Geep123456,ASOS IS AMAZING
1111,False,5,2018-04-25 20:11:10,"Love ASOS, especially where you can add pictures and it matches from that so you get similar! 
It’s even better that you can pay within 30 days, so much easier when it comes to returning",Tylerhunty,Love it so much
1112,False,5,2017-10-30 12:02:50,"ASOS has a wide range of fashionable goods that are reasonably priced. The website is good and easy to navigate. Deliveries prompt and reliable.

One way my daughter would like to see the site improve would be to have sub categories in the favourites section.",Fangs12345678,Tina
1113,False,1,2017-12-10 16:55:12,"1st and last time i buy from ASOS.
I paid almost 400€ on gifts on blackFriday sales, paid a premium for next day delivery.. more than two weeks later and still no delivery, and they dont even reply to my emails, a HUGE FRAUD! 
I missed 2 important family occasions with no gifts even though i spent well over my budget (one graduation and one birthday) and to add to the embarrassment, am still awaiting my refund for over a week now ... worst experience evvver!",ABakFR,Worst ever! 1st and last time!
1114,False,5,2022-07-07 14:54:18,"Asos is great! Fabulous clothes, shoes and accessories! Website is easy to use and their customer service could not be of a higher standard. Any issues I've ever had have been sorted out with zero fuss!",Chan8485,Review
1115,False,1,2022-12-06 12:27:21,There is no such thing as next day delivery even if you’ve paid for the premium service which allows you a years worth of next day deliveries. I won’t be ordering from this app as a first choice again. It’s a joke how long you wait for your orders. I mean how long should I wait in? It’s very misleading so 0 stars from me and it’s a shame because the clothes are nice but not worth the stress.,stvsrunv,Don’t use ASOS if you want next day delivery
1116,False,5,2022-06-07 02:56:29,"Used this site many times, clear description of item, easy to order and return items if necessary",Tazz75,Good
1117,False,1,2022-06-14 18:29:00,As much as I love shopping on ASOS there recent change in how you contact customer service makes it extremely hard to get in contact with anyone. Before you could message on any social media but Joe you have to chat live. I can’t seem to find anywhere where this live chat is and get taken all over the website but can’t seem to get anyone to talk to.,Jennya996,Customer service
1118,False,5,2022-05-29 14:30:08,Great app for shopping if you haven’t looked Into this app I would recommend. Many great options available and pretty much every brand you could think of.,f691_,ASOS
1119,False,5,2022-02-08 23:22:07,"Simple to browse the latest at ASOS, easy to order, efficient online process. 
A one off annual payment gives ‘free’ next day shipping which is excellent value 👍🏼",Dreemerdog,Easy and efficient 👍🏼
1120,False,5,2021-12-03 16:36:04,"They always provide my parcel on time, service is amazing and I would definitely recommend to a friend and I can find different brands in one place which is efficient for me",princessxixoxo,Why I love Asos
1121,False,5,2021-09-08 08:28:03,You've come a really long way but there's always room for improvement,Vikidviking,Getting better and better
1122,False,5,2021-07-14 07:25:22,Easy to navigate love the reviews that have been added love the back in stock notification rather than email and so easy to do paperless returns ASOS is my go to,fas'hun,Best online shopping app there is
1123,False,1,2021-07-20 13:44:42,"You’ll pay for next day delivery for a year, be given the option for next day delivery when checking out, pay for everything then be immediately told your items will take a few days to arrive. Why? Covid apparently. I think ASOS needs to realise this excuse won’t last much longer. Plus, nothing is ever in stock. Last time I use them.",thelibretto,‘Next day’ no longer means next day
1124,False,5,2021-03-26 06:19:10,"I just love everything about Asos, the shop, the app and the whole experience. My no 1 stop shop for my fashion fix! Thank you guys for being here 😊",MaggieBX,Cannot stop using it
1125,False,5,2021-03-22 12:13:21,"Very easy, user friendly and insightful app. Always recommends the size that’ll fit best, and takes very little time to order stuff.",Diamond-Dan,Please stop taking all my money
1126,False,5,2021-03-11 22:17:11,"Asos should be my middle name, this app is too easy to use with next day delivery also which is probably why I’ll be living with my parents forever 🤣",ChrissyCrizzle,Too easy to use!
1127,False,5,2021-03-07 12:14:59,"Easy to navigate, easy to pay, stored details well. The size suggestion for each individual product has never steered me wrong. Can’t ask for anymore.",Gembobsss,Great App
1128,False,5,2021-01-23 12:45:56,So easy to search and save things you like. Lots of category’s and the review function that’s been added is so good. Such an easy to use app. Good for checking orders and returns too.,Heather Eve Thomson,Just amazing
1129,False,5,2021-01-04 15:54:19,"Easily the best shopping app available, huge range of clothing & accessories including tall, petite & plus options. Great discounts events & student discount, they also have a massive skin & beauty range and some home items",pearman1990,Flawless
1130,False,1,2021-01-18 21:56:39,"I was able to create an account without verifying my email address which I misspelled. I went to use a voucher, entered my details then realised I was using the wrong account. When I logged in to my actual account I couldn’t use the voucher (which I didn’t spend on my other account) so now locked out and unable to use voucher. So annoying!!",16opq,Able to create account without verification
1131,False,5,2020-12-09 18:10:06,"Great choice of styles , very good quality of everything I have ever brought , never sent anything back so far , managed to order exactly what I wanted, recommended to friends",rozy maud,Great shopping
1132,False,5,2020-09-21 11:55:59,"So many options, and the premium next day delivery is a great option as you can build up points the more you spend and get money off vouchers to use.",Morrell46,Love asos!!
1133,False,4,2020-10-11 14:47:23,I love ASOS my only issue is lots of things are out of stock rather regularly which makes finding your size in what you want clothes or shoes wise a bit difficult. Other than that no problems always delivered quickly and always happy with what I’ve had.,92_Kat,Love ASOS
1134,False,5,2020-09-12 22:01:42,Sent 3 emails no response after messaging to say my return came back to me?? No way of re issuing or getting hold of anyone?,dwyn123,Can’t get hold of anyone when a return comes back to me???
1135,False,5,2020-08-02 15:02:33,This was my second time purchasing from ASOS and I can gladly say that this company has the things I want so instead of looking at multiple websites all the things I want is all here. Service is fast and easy.,order from mare street kfc,New member
1136,False,5,2020-06-23 11:34:40,"It’s too good and easy to use, always has the best products at competitive prices and there are often discount codes to use on top as well! Been using ASOS for many years now and it’s still the best!",Maria9145,Best online shopping app!
1137,False,5,2020-06-11 23:11:24,"ASOS is my favourite, and seriously the best site to buy for wardrobe😍 Such easy quick and simple returns, and always such great fast service! I do wish they would have a members club, so you can gain rewards (as I just shop from ASOS) but still great!!",Chiveys,Amazing!!!
1138,False,5,2020-06-09 10:54:18,"The ASOS app is literally amazing, having your own clothes selection makes the shopping much easier on websites like that! Loving the notifications for out of stock items and the order tracking ✌🏻",poppipipipipo,Amazing
1139,False,1,2020-03-06 14:59:16,"This used to be the best shopping app and treat it’s regular customers well with bonus and treats and discounts,
Now they have none of this, the consistently “forget” to refund money for returns and more often than not have to be chased.
The quality of the clothing has also dropped with most items not last longer than a few months.
Shame as it used to be the best and now is one of the worst",DavieWh,Used to be the best but now seems lazy or uncaring
1140,False,5,2020-02-15 09:08:02,I have used Asos for many years and love it . The most helpful feature by far was the video catwalk. I am gutted that it’s no longer available. Please please bring it back !,"dinko!,,,",Video
1141,False,5,2020-02-02 00:57:21,"Excellent company to use. 
Have always got my deliveries on time & I order a lot!! 
Wouldn’t go anywhere else for my clothes. 
Definitely my number 1 go to for all things fashion! 
Asos all the way. 🌟🌟🌟🌟🌟",Ali123123123,Asos
1142,False,5,2018-11-23 07:24:01,"I love ASOS however there are several items in my saved that are not available... I find sizes 6’s and 8 maternity are always really low or out of stock ... if they were readily available I would buy a lot more , kind regards",catdengra,Review
1143,False,5,2018-09-10 20:42:14,"Love ASOS, such a great app and one of the only places I buy clothes online. Just looked for a new laptop bag for work though, discovered that all pics are with male models. All bags are gender neutral, might want to rectify this. Women do work too!",FBL88888888,Amazing! But why are all your laptop bags pictured with men?
1144,False,5,2018-08-22 10:12:30,"Very easy to use , contains all of the big brands as well as cheaper alternatives and you can return anything you buy if not in the correct size or something else is wrong for completely free",harold161,Best app for clothing purchases
1145,False,5,2018-05-13 12:49:44,"Always a go-to app for homeware inspiration as well as maternity and accessories on a particular budget. 
It’s really easy to tailor the searches and narrow down choices to make quick comparisons and there’s always good sale reduction offers on the go!",kay190,Shopping Dilemmas Solved
1146,False,4,2018-06-07 10:37:41,I vowed to never use asos again as they had HERMES as their courier and the packages never came on time. They’ve now changed to Royal Mail and I’ve ordered three times so far and it has come on time every time. Props to ASOS listening to customers and changing their courier. Will be ordering from you a lot often now. 😃😃😃,atss74,LOVE THE APP LOVE ASOS
1147,False,5,2017-12-05 22:57:53,Well I’m back again leaving another review. The first one I bought two lots of items but it’s been such a feast service I’ve now ordered three more items. Great site to shop and now one of my favourites 🙂,PaulyPbass,Howie776
1148,False,5,2022-07-28 20:14:42,I love that it’s logistically fast and convenient. There is wide range of products for different ages so it really helps with last minute gifts and general family outfit emergencies.,KG131211,Perfect for last minute shops
1149,False,4,2022-11-16 12:07:06,"Everything is brilliant but when you say you deliver between 7:00 and 10:00 keep your word. So maybe and hope you guys take my feedback in consideration 
thank you",costin.s,Amazing products really bad delivery time
1150,False,5,2022-07-05 19:05:17,Love the app. Seamless checking. Good use of social and push to drive MAU for native high grade app. Simples. Try to improve recommendation to at least include my side. Medium for most and long inside leg. Sorted.,Freeglide,Gold standard on how to buy fashion online. Period
1151,False,3,2022-07-21 11:59:04,The app is great overall but can you make a search option for materials? I’d like to look for 100% linen/cotton and sometimes it says linen when it is in fact rayon or some other man made material. I think it needs to be made more clearly and will reduce your returns.,Jen Brooks,Materials option
1152,False,5,2022-04-27 11:44:14,Love everything about Asos. Especially love the premium delivery and free paperless returns. I don’t shop with other companies because they make you pay delivery and print off return forms.,m11538s,The best shopping app
1153,False,5,2021-07-11 18:01:06,"Expect late deliveries and being unable to speak to any human. If they finally do respond, they ask questions from “do-not-reply” email addresses. 🤦🏼‍♀️🥵",AliveForever,Great clothes..appalling customer service
1154,False,2,2022-01-12 14:41:45,"ASOS only caters for those who are either bang average or above standard height and weight. 

I’m 1 inch off the average UK male height (average weight too) and ASOS only stock brands whose inside trouser length is a minimum of 30 inches (I’m 28 inches). Yet they have big and tall sections and a vast array of large and extra large, even extra extra large large sizes.

They stock River Island clothes only to minimum size S, despite River Island manufacturing XS & XXS sizes, yet they do stock XL sizes for above average height & weight individuals.

Their returns are easy though so 2 stars, but I generally find it frustrating to shop with them because of their lenience towards bang average & much larger people.",chuckymonsters,Lacking size diversity
1155,False,5,2021-03-16 22:06:56,"Easy to navigate, doesn’t crash often, safe to order from.",cloholmes,Better than the website
1156,False,5,2021-01-22 02:39:54,Great selection easy to order with plenty of payment options . Highly recommend,Tramsay78,Fantastic selection
1157,False,5,2020-10-19 08:29:04,I think it’s a great shop for both men and women instead of just women most of the time. Real nice feel to it. £10 next day delivery for a whole year and there’s always great prices for great quality.,Stick blender man,I only shop at asos
1158,False,5,2020-09-02 16:02:51,"There is nothing you can’t find on ASOS, every style and the “similar” items always bring up another great item, unlike other apps I have used before.
ASOS is my go to every time.",jazfrancissmith,You can’t go wrong
1159,False,2,2020-07-28 13:16:51,"Trying second time! Paid for the premium delivery and 11 days after the order nothing arrived. Contacted them and they told me order was damaged at Hermes storage! So, why nobody send me a message? I only discovered because I contacted customer service. 48 hours later no refund of my money yet. Bought again same dress today, let’s see the experience this time.",vivianecool,Kind of dissatisfied
1160,False,5,2020-07-12 10:23:50,This app is great easy to manoeuvre around and to find what you want it is also fantastically laid out and easy to work around the purchase phase when you have found something you like.,whomesey,Great app and ease of use
1161,False,5,2020-06-19 19:22:03,"It’s very simple and easy to find what you’re looking for on the app. I use the site a lot but having got the app, will likely use this more now.",88glm,Really easy to use
1162,False,1,2020-06-20 20:21:59,"I’ve used ASOS for years, never had any issues, it was my favourite place to shop. However this past year the customer service has become the worst I’ve experienced. I’ve had parcels go missing and they refuse to accept responsibility. They’ve sent the wrong size clothes and as they no longer allow exchanges, I’ve lost out on the discount codes applied at the time. I wouldn’t recommend them to anyone",Sampiccker,"App isn’t bad, service is worst"
1163,False,5,2020-04-07 14:11:30,"Simple and fast, much easier to use than when on the web",AudMra98,Much better than using online
1164,False,5,2020-01-07 17:12:19,"Asos has every brand you could want on it, free next day delivery for a year for the cheapest price, and amazing standards of clothing! Anything you could ever want on this app, i genuinely shop nowhere else for shoes/clothes/jewellery or anything!",samii98iiiiiiiiiii,Why use anything else?
1165,False,4,2020-01-14 08:11:08,"My son is 6’2” and growing like a sprout! School uniform no longer fits so we have to buy men’s clothes. ASOS are fab, the right stuff in the right size and not too pricy.
Would give them 5* if the student discount could have been applied to school kids too.",soobedoo13,Would be 5* if student discount applied to school kids
1166,False,5,2020-01-03 23:09:02,"I love that the app syncs my basket with my desktop, it makes my browsing seamless. I also get taken back to exactly where i was after browsing into an item! such small things that make huge difference!",Randali77,Fab app
1167,False,1,2020-01-03 23:38:56,"I joined Asos yesterday and paid £9.95 for the Premier Delivery. My first order was supposed to arrive today but has not materialised. I could possibly understand this if it had happened as a one off about 20 deliveries in but the FIRST TIME???
To make matters worse, it is still saying on the App that it will arrive today....it’s now 23:40! No email of apology or explanation has been sent so I am left now in limbo?!!

Not a great start!! Any ideas what I do now anyone?",Camberwell Craig,Terrible First Experience
1168,False,5,2019-11-23 08:34:04,Always my first shop I visit online before any others like Boohoo or Pretty Little Thing! The quality is always amazing and the clothing is always exactly what you expect and better!,tabbyxx,Best online shopping!!
1169,False,3,2019-12-16 16:14:24,"Amazing app, love the shop, can't recommend enough. However, it makes me sign in every single time I open it. Which isn’t too bad as my login is saved to the phone. But then it forces you to do the google captcha thing online before you can go on which is mega annoying",MrsB89***,Great app but so annoying everytime log in
1170,False,5,2019-10-07 09:44:18,It’s a great app that I use all the time as my go to but wish they brought back the point / voucher system back as I use it so much and it was great getting something back,cccowboiii,Great app but bring back the rewards system
1171,False,5,2019-08-30 00:48:50,I miss old ASOS. So many useless brands on the website and quick cheap fashion. I prefer ASOS brands and only good brands on the website not crap brands like misguided pretty little thing etc. ASOS should be mindful of the enviros ant we are living now and should look at brands who ethically trade.,Selgamer2015,Miss old ASOS
1172,False,5,2019-08-09 07:24:26,The app keeps telling me to update which I have done but when opening the new version it’s stuck on the page telling me to update! Very annoying!!,SuzySueSue,"The new, not so ‘bug free’ app doesn’t even open!"
1173,False,5,2018-10-30 23:30:03,"Love the app. I started using it last year and now I use it all the time (probably too much). It’s fast, safe and reliable. Premium delivery service is great and the price for it is a STEAL. Highly rate the app for anyone wanting new clothes and accessories or even gifts.",HGlasson10,ASOS
1174,False,2,2019-06-14 19:09:52,"I’m not sure why but this app CONSTANTLY crashes. This normally happens when I’ve spent the time to filter my search, I add something to the basket and it crashes. It’s really frustrating. I normally order my clothes online because it’s easier for me BUT, not with this app 🙈. That being said, the service I receive from ASOS makes it almost worth the frustration.",-Apr1988-,An awful from a great company!
1175,False,5,2018-08-07 11:44:26,Love the app but I’d like if it could have a reviews section where you can see how a product has been rated or reviewed. This would help when buying some items as you can make a more informed decision.,xhethx,Great
1176,False,1,2018-08-16 16:01:38,"Their customer care is more like (Asos doesn’t care). 

If you don’t receive your order on time or return an item . It takes ages for them to sort out your problem. 
And when you use online chat option those advisers are pretty useless. 
I have asked to get an email address or any contact number from a manager or someone responsible there but the advisers just ended the chat. 

I don’t think if any sales manager or managers who runs this company really check the feedbacks from customers. 
They have hired a bunch of useless guys to waste customers time and it is really disappointing when you chat to them. They are like parrots repeating each other.
Advisers who wasted my time are, Thohaib, Charlotte,Darby,",uselsess advisers,Zero star
1177,False,5,2018-05-05 20:38:33,"Love Asos and love the app, premier delivery - next day and free returns - an absolute result. Superb product choice, videos allow me to see exactly how an item wears. Got to grips with brand sizing, Klarna is seriously increasing my spend (!) but worth every penny, can’t find a single fault....",Hollypulug,Always on point...
1178,False,5,2017-10-12 14:28:22,"I hate going into the shops and walking around for hours to find nothing... Asos is perfect for me, in the comfort of my own home I go to several shops online, all in a matter of minutes.... “click pay received next day” LOVE IT",Kingdom Swagger Ldn,Love it
1179,False,5,2017-09-23 16:47:15,"Never had any problems with ASOS, can always find everything I need and so so easy to return things - and the annual next day delivery for only £10! Very worth your while!",Emily_Harriet,No need to shop anywhere else
1180,False,5,2017-09-20 16:45:34,Asos app is brilliant! It's so easy and intuitive to use. Any issues and the links to customer services are seem less! Can only recommend! All the brands and asos' own excellent line under one app!,_duzzle_xf,Brilliant! Easy to use! I'll be poor 😅
1181,False,5,2022-10-22 15:53:51,"Easy to use, quick to load and plenty to choose from.  Highly recommend this one.",JoCo444444444,Can’t fault it
1182,False,5,2022-04-29 04:16:51,I love the filters you can apply with this app - very much needed with the amount of choice on the site. It’s useful to be able to watch the catwalks also.,kelbat,Fabulous app
1183,False,5,2022-03-31 17:25:57,This website has honestly revolutionised online shopping. The ease of scrolling and buying correct fitting clothes and in-fashion jewellery has just added pure joy to my life,Axsara :)))))))))),Amazing. Just amazing.
1184,False,5,2022-01-08 15:40:46,"My guilty tie to spend money i dont have is a common feeling for every customer on Asos. I truly love how easy payment is, quick shipment, great customer feedback and free returns are just un matched - love asos and will forever be a customer.",Graham1977492020,Love and Hate ASOS
1185,False,5,2021-12-29 01:02:15,ASOS is my go to online shop it has pretty much everything and more and the payment options are amazing! Would 100% recommend,Asosuser476,ASOS is my favourite site
1186,False,5,2021-12-07 21:26:52,"Great app, easy to use and navigate with good product information

Only thing we’d like to see would be model height and item size they’re wearing",Fatherofongi,Intuitive app
1187,False,2,2021-12-27 22:52:08,"I had 2 packages coming from ASOS and I was really excited, a day after ordering them I went onto ASOS just to find that both of my orders had been cancelled and my account been blocked for ‘suspicious activity’ I really thought this would be a reliable app but apparently me shopping for a T-shirt is suspicious and against company",Review anonymous person,Not sure about this app
1188,False,5,2021-12-07 05:37:47,"This app is one of the best I use, easy to search, view and it holds things in your basket unlike other sites.  Delivery and returns are easy too.",Jacksmacks,"Easy to use, view and good range of models used"
1189,False,5,2021-11-17 09:16:39,Love the quick delivery and many payment options plus there is always something for me !!,anmil118,Great shopping experience
1190,False,5,2021-10-17 10:36:46,Almost always find whatever I am looking for at a cheaper price than anywhere else.,Fatoom omar,Favourite online shopping app
1191,False,5,2021-10-02 19:48:54,Disappointed to purchase something after adding and paying for next day delivery only to be told I will receive it on Monday . What a waste of money,s13pha,Delivery
1192,False,5,2021-08-04 19:52:53,"Always works perfectly, letting you know what’s new in stock, and offers, they have so many brands to choose from even new upcoming brands and brands that aren’t as well known yet!",Tristan_______Ra,Great
1193,False,5,2021-05-03 10:50:33,Very easy to use app. Wish the search bar was more centred and larger on an iPad. Otherwise quick and easy to use.,Arabicool,Easy to use and quick
1194,False,4,2021-07-10 12:32:32,"- Free delivery over £20 
- Student discount available all year round
- Received offer for free next day delivery for one WHOLE YEAR
- Wide selection of brands and items
- Free refunds and easy system

Excellent service overall

Could be better…
- Maybe some more offers for loyal customers
- Occasional glitches with out of stock items still showing or not being labelled as out of stoxk
- More sustainable and eco friendly options.. cruelty free labels would be appreciated",D1VY4,Pretty much singular online shopping destination
1195,False,1,2021-06-20 23:55:36,"Every time they saying same thing like this  “Sorry our delivery partner missed you “ but they can’t, because my delivery address is my shop address,  so the shop is open until the night time. So they saying lie they don’t work very vell so I will not but any thing from ASOS because that is be second time they saying this. And so sorry about my English I can’t speak very well 🙏🏻",Tülay46464,ASOS is really bad application
1196,False,5,2021-02-25 19:40:10,"I love ASOS, it is the first place I go to when I need something. Their premium delivery is also amazing. This company never lets me down and their quality is always top notch.",major37,Number 1 place
1197,False,5,2021-02-21 02:51:08,Apart from the app occasionally freezing (which is usually around sale time) I think it works brilliantly. I like the added bonus that you can get app discounts.,lab ybd,Great app
1198,False,5,2021-01-27 19:29:18,"ASOS has a wide variety of clothing, all of high quality! This app is super easy to use and I love it. Best place to shop and back in stock notifications always ensure I don’t miss out on the items I love!",JessJuddxo,Best shopping app EVER
1199,False,5,2020-12-18 08:40:02,Love this app it’s my go to for shopping :)  I know that 90% of the time I can always find what I’m looking for ! Love the petite sizes as well they fit perfectly which for me is hard to fine,freyadigby,Amazing
1200,False,5,2020-11-12 20:03:07,I love Asos and it’s always my no.1 option when buying clothes. Sometimes the sizes can be a little off but the quality makes up for it,lslskdbxbbbznsnskakavdl,Great 🥳
1201,False,5,2020-11-01 03:20:22,"Absolutely love everything about ASOS, so ahead of every fashion website...whether it’s fashion, customer service or simply browsing the site, fantastic experience! Thank you ASOS!!!❤️",Camden.L,Favourite place to shop!!!
1202,False,5,2020-08-07 09:55:19,Unable to access support for missing orders via chat or email    Very frustrating.,S. Fergy,Cannot access customer care
1203,False,5,2019-12-11 10:52:11,"Amazing feature that you can like the clothes you like, and also be notified when they come back into stock! Saved me from a wedding outfit nightmare",Jodie B is cool,Clothes actually look like the photos!
1204,False,5,2019-10-09 09:35:08,"Best online site EVER! Always on trend, lots of options for all sizes and taste.  Delivery is super fast and returns are effortless... for a busy working mum this is what you need in your life... reliability! 
Well Done ASOS leading the way as always. Jo",Jopalms,I have been shopping with ASOS since the year it started.
1205,False,5,2019-05-22 00:03:30,"Asos will always be my number one place to shop. Love the products and the service.
Just hope it could be a little bit more affordable for students.",oyedarayy,Brilliant service
1206,False,5,2018-10-01 20:20:26,I think ASOS is great! It's my first port of call every time I'm looking for something new! What would make this app perfect is customer reviews! With so many brands coming up in so many different sizes it would just be such a great help!,Alice Eveline,Love ASOS not liking the App!
1207,False,5,2018-07-19 22:40:04,I would like to be able to see what other option colours are available for each items.,Chicca_mar,Look up for different colours
1208,False,5,2017-11-09 00:46:29,"Easiest fashion app to shop from your phone. 
Clear navigation and great search function with lots of ways to refine what you are looking for. 

Instant retail therapy without having to visit a shop.",Moorefoodandfashion,Quick & Easy
1209,False,5,2017-10-29 12:43:17,"Very easy to locate an item you’re looking for, simple and effective. A well designed app which is adequately set up for the customer to get the easiest feel when browsing.",Rory1878,Comfortable
1210,False,5,2022-11-23 18:50:03,"Always impressed by the vast amount of choice, not only with fashion, but with beauty products too! Returns are super easy and refunds take around 10 days to get back to you.",Ladyt_xx,Fabulous!
1211,False,5,2022-08-16 10:52:52,"Amazing , instructions do returns were super clear and helpful , I’ve never returned before so didn’t know what to do and it made me a bit less worried seeing exactly what to do !",ruby_waring_07,Returns
1212,False,2,2022-09-10 09:41:58,"Refund policy is a joke, I’ve waited 10 days just to be told the refund is going ahead and it will take an additional 5-10 working days before I receive my money back. That is potentially 20 days on a return worth £180 I find this ridiculous and it has put me off ever using the app again to buy my clothes.",E4-196,Poor
1213,False,5,2022-06-10 07:12:26,I get all my clothes on the ASOS app. It’s so easy to search for what I want by size and price. They have such good sales too. I don’t think I buy clothes anywhere else. And free next day delivery with free returns is supurb.,Toonyooz,Only ASOS
1214,False,5,2022-04-13 09:47:14,Living in Northern Ireland it is difficult to get a online clothing Company who offer and deliver next day and actually deliver on time! Love ASOS they always deliver! Always spoilt for choice and great recommendations and updates in stock!,Tilly_86,Amazing Company! 5 STAR
1215,False,5,2021-12-10 17:46:55,Cannot believe a site this large is selling jackets containing goose down!!! So cruel and behind the times ASOS. Should be using this platform to promote ethical clothing ranges across the board. Full stop,Pipsy10,Love the site but hate the fact ASOS endorse Down!!
1216,False,1,2022-03-17 23:38:28,"I hate that you always need to sign in all the time. When you can’t remember the password and click forgot password, a reset email never comes. Eventually you give up and go to booboo or somewhere else. Why create pointless obstacles to buying? Products and app are pretty good so frustrating this always ruins the consumer experience.",GalenMarek12,Doesn’t allow you to buy as guest
1217,False,5,2021-11-04 17:16:26,This is the first time I have used the app. I have found it super easy to use and will defo be using it again soon. Best online clothing app I have used!,#Buttefly#,User friendly
1218,False,1,2021-11-18 10:57:18,"I downloaded the app because a pop up kept coming on the website advertising 20% off on all orders with the app. However, it turns out they only new customers get this discount. I’ve been with asos for over 6 years, having spent thousands of pounds but somehow new customers matter more. I wish the company rewarded their loyal users. Deleting the app now.",Claire_285,Only rewarding new customers
1219,False,1,2021-09-20 15:53:44,Good luck sending an item back - they will remove an order you bought and kept and make you pay for one you e returned - they know you e returned but still demand that the one youve returned to be paid for ! And good luck with your 10% first order discount because they will remove that & 4 days later still waiting for the issue to be sorted disgusted at the way this has been handled,bol locks,Refunds
1220,False,5,2021-04-30 23:19:16,So many good things to buy and so easy to return items too! Honestly don’t know why I shopped anywhere else,AmberAmesom,Amazing products and service
1221,False,5,2021-01-25 10:11:26,"ASOS app has been a great source of retail therapy for me!!

Even just browsing and wishlisting gives me that sense of shopping experience that I’ve been without since the pandemic 😬",ellensixo,Getting me through lockdown blues
1222,False,5,2021-01-16 05:20:20,On the asos website I will always find something for myself ... an amazing selection from every style ... super valuable ... I recommend the app for everyone ... regardless of age ...,Take me shopping,Loved...
1223,False,5,2021-01-12 15:47:18,"I returned an item on 22nd December snd 20 days it was sent back to me I’ve sent messages asking why 
But no correspondence I need the money returned to my account 
Very disappointed customer 😔",tvccccv,Customer service ?
1224,False,5,2020-12-12 20:47:00,Never had a fault with ASOS quick delivery and quality items can’t complain abou anything excellent service,colin w lewis,Quality items
1225,False,5,2020-12-02 20:53:34,"Get the app if you use asos a lot. It helps groups things and send notifications when things are back in stock. Very useful, recommend",Nonahoneyyy love,Better than online
1226,False,5,2020-11-14 09:46:29,"I prefer shopping on an app, and asos has always been my favourite! The layout, the modelling of the clothes, the videos of clothes, the different categories to browse through...the list goes on!",Elsharris,My favourite app
1227,False,5,2020-10-27 14:01:21,"Very fast and easy to use. 
Love the alerts to let you know when things are in stock and to let you know about your orders etc.
Great for shopping in the “new normal”.",Ashamcw,Love it!
1228,False,5,2020-10-05 18:21:56,I shop on ASOS loads and never have a problem. Easy to get around the app and always get my things the next day even when I order late . Amazing,panda_749,Panda_749
1229,False,5,2020-08-29 17:10:56,"Brilliant value, super fast delivery. Great if you have tall people you need to buy for, good selection and prices for the above average height. Pay £7.99 and you get next day delivery for a year! Fantastic clothing range.",836soco,Great value
1230,False,5,2020-08-10 20:28:41,"Actually best online shop ever, so easy to use and have every brand you could need/want! Always good service, so reliable and the next day delivery for a year is soooooo worth it!",elliotj28,Unreal
1231,False,5,2020-06-30 15:28:24,Very easy app to shop on just simple and quick steps. Always get a notifications when there is something new or Sale on. Love using this app.,Dadalife03,Quick and Efficient
1232,False,5,2020-04-25 10:14:40,"Used ASOS and the app for a couple of years never had a problem with either. Navigation is smooth, transactions are smooth, never had a problem with deliveries.",t.salkeld,Brilliant
1233,False,5,2019-06-25 04:12:48,"Great brand, with such a diverse range of clothing. Always find what I’m looking for and even what I’m not looking for.

It’s funny because I recently applied for a job at asos and I always encourage my diverse group of friends to apply for the modelling jobs. 

What a brand.",JustxRJ,Ryan Jordan
1234,False,4,2020-04-19 01:56:14,I absolutely love this app. I find it really easy to use and flexible. I love the variety of clothing & other bits & bobs they sell. Although it’s frustrating when stock runs out in sizes needed & the downfall is the waiting time for stock to be back. Apart from that. It’s a nice place to shop online.,ZoZo248,Great app!!!
